taxa	samplingDate	samplingCountry
hCoV-19/Belgium/Rega-0328208/2020|EPI_ISL_458178|Belgium|2020-03-28	2020.2377049180327	Belgium
hCoV-19/Belgium/BS-030598/2020|EPI_ISL_420354|Belgium|2020-03-05	2020.1748633879781	Belgium
hCoV-19/Belgium/RMO-0329386/2020|EPI_ISL_462240|Belgium|2020-03-29	2020.24043715847	Belgium
hCoV-19/Belgium/SB-0407394/2020|EPI_ISL_462248|Belgium|2020-04-07	2020.2650273224044	Belgium
hCoV-19/Belgium/PY-0407405/2020|EPI_ISL_462259|Belgium|2020-04-07	2020.2650273224044	Belgium
hCoV-19/Belgium/MT-0322411/2020|EPI_ISL_462265|Belgium|2020-03-22	2020.22131147541	Belgium
hCoV-19/Belgium/HNF-0507417/2020|EPI_ISL_462271|Belgium|2020-05-07	2020.3469945355191	Belgium
hCoV-19/Belgium/HI-0507421/2020|EPI_ISL_462275|Belgium|2020-05-07	2020.3469945355191	Belgium
hCoV-19/Belgium/rega-0511429/2020|EPI_ISL_477006|Belgium|2020-05-11	2020.3579234972678	Belgium
hCoV-19/Belgium/rega-0513430/2020|EPI_ISL_477007|Belgium|2020-05-13	2020.363387978142	Belgium
hCoV-19/Belgium/ULG-10207/2020|EPI_ISL_484696|Belgium|2020-05-15	2020.3688524590164	Belgium
hCoV-19/Belgium/ULG-10246/2020|EPI_ISL_498628|Belgium|2020-06-18	2020.4617486338798	Belgium
hCoV-19/Belgium/ULG-10370/2020|EPI_ISL_540537|Belgium|2020-08-06	2020.5956284153006	Belgium
hCoV-19/Belgium/ULG-10335/2020|EPI_ISL_540502|Belgium|2020-07-30	2020.5765027322404	Belgium
hCoV-19/Belgium/ULG-10397/2020|EPI_ISL_540564|Belgium|2020-08-10	2020.6065573770493	Belgium
hCoV-19/Belgium/ULG-10404/2020|EPI_ISL_540571|Belgium|2020-08-20	2020.6338797814208	Belgium
hCoV-19/Belgium/ULG-10408/2020|EPI_ISL_540575|Belgium|2020-08-24	2020.6448087431695	Belgium
hCoV-19/Belgium/ULG-10411/2020|EPI_ISL_540578|Belgium|2020-08-21	2020.636612021858	Belgium
hCoV-19/Belgium/ULG-10432/2020|EPI_ISL_581610|Belgium|2020-08-14	2020.6174863387978	Belgium
hCoV-19/Belgium/ULG-10438/2020|EPI_ISL_581616|Belgium|2020-08-17	2020.6256830601094	Belgium
hCoV-19/Belgium/ULG-10441/2020|EPI_ISL_581618|Belgium|2020-08-17	2020.6256830601094	Belgium
hCoV-19/Belgium/ULG-10442/2020|EPI_ISL_581619|Belgium|2020-08-17	2020.6256830601094	Belgium
hCoV-19/Belgium/ULG-10443/2020|EPI_ISL_581620|Belgium|2020-08-17	2020.6256830601094	Belgium
hCoV-19/Belgium/ULG-10449/2020|EPI_ISL_581624|Belgium|2020-08-26	2020.6502732240438	Belgium
hCoV-19/Belgium/ULG-10450/2020|EPI_ISL_581625|Belgium|2020-08-26	2020.6502732240438	Belgium
hCoV-19/Belgium/ULG-10454/2020|EPI_ISL_581628|Belgium|2020-08-28	2020.655737704918	Belgium
hCoV-19/Belgium/ULG-10457/2020|EPI_ISL_581630|Belgium|2020-08-28	2020.655737704918	Belgium
hCoV-19/Belgium/ULG-10461/2020|EPI_ISL_581632|Belgium|2020-08-31	2020.6639344262296	Belgium
hCoV-19/Belgium/ULG-10462/2020|EPI_ISL_581633|Belgium|2020-08-31	2020.6639344262296	Belgium
hCoV-19/Belgium/ULG-10463/2020|EPI_ISL_581634|Belgium|2020-08-31	2020.6639344262296	Belgium
hCoV-19/Belgium/SC-0319113/2020|EPI_ISL_420370|Belgium|2020-03-19	2020.2131147540983	Belgium
hCoV-19/Belgium/ULG-10464/2020|EPI_ISL_581635|Belgium|2020-08-31	2020.6639344262296	Belgium
hCoV-19/Belgium/ULG-10465/2020|EPI_ISL_581636|Belgium|2020-08-31	2020.6639344262296	Belgium
hCoV-19/Belgium/ULG-10470/2020|EPI_ISL_581640|Belgium|2020-09-22	2020.724043715847	Belgium
hCoV-19/Belgium/ULG-10480/2020|EPI_ISL_581647|Belgium|2020-09-23	2020.7267759562842	Belgium
hCoV-19/Belgium/ITM-C5185/2020|EPI_ISL_582130|Belgium|2020-09-16	2020.707650273224	Belgium
hCoV-19/Belgium/ITM-C5188/2020|EPI_ISL_582132|Belgium|2020-09-17	2020.7103825136612	Belgium
hCoV-19/Belgium/ITM_C456/2020|EPI_ISL_434378|Belgium|2020-04-13	2020.2814207650274	Belgium
hCoV-19/Belgium/UGent-121/2020|EPI_ISL_475081|Belgium|2020-05-22	2020.3879781420765	Belgium
hCoV-19/Belgium/UGent-122/2020|EPI_ISL_475082|Belgium|2020-06-01	2020.4153005464482	Belgium
hCoV-19/Belgium/ULG-10364/2020|EPI_ISL_540531|Belgium|2020-08-06	2020.5956284153006	Belgium
hCoV-19/Belgium/ULG-10367/2020|EPI_ISL_540534|Belgium|2020-08-07	2020.5983606557377	Belgium
hCoV-19/Belgium/ULG-10371/2020|EPI_ISL_540538|Belgium|2020-08-06	2020.5956284153006	Belgium
hCoV-19/Belgium/ULG-10378/2020|EPI_ISL_540545|Belgium|2020-08-07	2020.5983606557377	Belgium
hCoV-19/Belgium/ULG-10387/2020|EPI_ISL_540554|Belgium|2020-08-07	2020.5983606557377	Belgium
hCoV-19/Belgium/ULG-10390/2020|EPI_ISL_540557|Belgium|2020-08-10	2020.6065573770493	Belgium
hCoV-19/Belgium/ULG-10394/2020|EPI_ISL_540561|Belgium|2020-08-10	2020.6065573770493	Belgium
hCoV-19/France/HDF-1795/2020|EPI_ISL_414627|France|2020-03-02	2020.1666666666667	France
hCoV-19/France/HDF-1813/2020|EPI_ISL_418221|France|2020-03-02	2020.1666666666667	France
hCoV-19/France/IDF-2534/2020|EPI_ISL_418234|France|2020-03-14	2020.1994535519125	France
hCoV-19/France/PAC-IHU-1590/2020|EPI_ISL_569219|France|2020-09-08	2020.6857923497269	France
hCoV-19/France/GES-8536/2020|EPI_ISL_560587|France|2020-05-26	2020.3989071038252	France
hCoV-19/France/GES-8539/2020|EPI_ISL_560588|France|2020-05-28	2020.4043715846994	France
hCoV-19/France/GES-8541/2020|EPI_ISL_560589|France|2020-05-22	2020.3879781420765	France
hCoV-19/France/GES-8544/2020|EPI_ISL_560590|France|2020-05-22	2020.3879781420765	France
hCoV-19/France/HDF-8244/2020|EPI_ISL_560595|France|2020-04-02	2020.2513661202186	France
hCoV-19/France/BRE-8930/2020|EPI_ISL_560598|France|2020-07-24	2020.5601092896175	France
hCoV-19/France/PAC-IHU-1426/2020|EPI_ISL_569160|France|2020-08-10	2020.6065573770493	France
hCoV-19/France/PAC-IHU-1427/2020|EPI_ISL_569161|France|2020-08-10	2020.6065573770493	France
hCoV-19/France/PAC-IHU-1429/2020|EPI_ISL_569163|France|2020-08-10	2020.6065573770493	France
hCoV-19/France/PAC-IHU-1430/2020|EPI_ISL_569164|France|2020-08-10	2020.6065573770493	France
hCoV-19/France/PAC-IHU-1431/2020|EPI_ISL_569165|France|2020-08-10	2020.6065573770493	France
hCoV-19/France/PAC-IHU-1432/2020|EPI_ISL_569166|France|2020-08-10	2020.6065573770493	France
hCoV-19/France/PAC-IHU-1436/2020|EPI_ISL_569167|France|2020-08-10	2020.6065573770493	France
hCoV-19/France/PAC-IHU-1438/2020|EPI_ISL_569168|France|2020-08-10	2020.6065573770493	France
hCoV-19/France/PAC-IHU-1461/2020|EPI_ISL_569172|France|2020-08-11	2020.6092896174864	France
hCoV-19/France/PAC-IHU-1597/2020|EPI_ISL_569222|France|2020-09-02	2020.6693989071039	France
hCoV-19/France/PAC-IHU-1468/2020|EPI_ISL_569173|France|2020-08-11	2020.6092896174864	France
hCoV-19/France/PAC-IHU-1470/2020|EPI_ISL_569174|France|2020-08-11	2020.6092896174864	France
hCoV-19/France/PAC-IHU-1475/2020|EPI_ISL_569175|France|2020-08-11	2020.6092896174864	France
hCoV-19/France/PAC-IHU-1481/2020|EPI_ISL_569177|France|2020-08-11	2020.6092896174864	France
hCoV-19/France/PAC-IHU-1486/2020|EPI_ISL_569178|France|2020-08-11	2020.6092896174864	France
hCoV-19/France/PAC-IHU-1488/2020|EPI_ISL_569179|France|2020-08-11	2020.6092896174864	France
hCoV-19/France/PAC-IHU-1502/2020|EPI_ISL_569180|France|2020-08-10	2020.6065573770493	France
hCoV-19/France/PAC-IHU-1509/2020|EPI_ISL_569182|France|2020-08-12	2020.6120218579235	France
hCoV-19/France/PAC-IHU-1511/2020|EPI_ISL_569183|France|2020-08-12	2020.6120218579235	France
hCoV-19/France/PAC-IHU-1599/2020|EPI_ISL_569223|France|2020-09-02	2020.6693989071039	France
hCoV-19/France/PAC-IHU-1524/2020|EPI_ISL_569188|France|2020-08-12	2020.6120218579235	France
hCoV-19/France/PAC-IHU-1525/2020|EPI_ISL_569189|France|2020-08-13	2020.6147540983607	France
hCoV-19/France/PAC-IHU-1529/2020|EPI_ISL_569191|France|2020-08-13	2020.6147540983607	France
hCoV-19/France/PAC-IHU-1540/2020|EPI_ISL_569192|France|2020-08-13	2020.6147540983607	France
hCoV-19/France/PAC-IHU-1548/2020|EPI_ISL_569193|France|2020-08-13	2020.6147540983607	France
hCoV-19/France/PAC-IHU-1549/2020|EPI_ISL_569194|France|2020-08-13	2020.6147540983607	France
hCoV-19/France/PAC-IHU-1552/2020|EPI_ISL_569195|France|2020-08-14	2020.6174863387978	France
hCoV-19/France/PAC-IHU-1565/2020|EPI_ISL_569198|France|2020-09-01	2020.6666666666667	France
hCoV-19/France/PAC-IHU-1566/2020|EPI_ISL_569199|France|2020-09-02	2020.6693989071039	France
hCoV-19/France/ARA-CDP82203/2020|EPI_ISL_582110|France|2020-09-07	2020.6830601092897	France
hCoV-19/France/ARA-CDP29560/2020|EPI_ISL_582112|France|2020-09-01	2020.6666666666667	France
hCoV-19/France/ARA-CDP82488/2020|EPI_ISL_582113|France|2020-09-14	2020.7021857923498	France
hCoV-19/France/ARA-CDP20536/2020|EPI_ISL_582114|France|2020-08-28	2020.655737704918	France
hCoV-19/France/ARA-CDP29592/2020|EPI_ISL_582115|France|2020-08-31	2020.6639344262296	France
hCoV-19/France/ARA-CDP81800/2020|EPI_ISL_582116|France|2020-09-16	2020.707650273224	France
hCoV-19/France/ARA-CDP82210/2020|EPI_ISL_582117|France|2020-09-07	2020.6830601092897	France
hCoV-19/France/ARA-CDP82238/2020|EPI_ISL_582118|France|2020-09-09	2020.688524590164	France
hCoV-19/France/ARA-59384/2020|EPI_ISL_582121|France|2020-08-07	2020.5983606557377	France
hCoV-19/France/IDF-9169/2020|EPI_ISL_594163|France|2020-08-31	2020.6639344262296	France
hCoV-19/France/IDF-9184/2020|EPI_ISL_594164|France|2020-08-31	2020.6639344262296	France
hCoV-19/France/IDF-9186/2020|EPI_ISL_594165|France|2020-09-01	2020.6666666666667	France
hCoV-19/France/PAC-IHU-1609/2020|EPI_ISL_569226|France|2020-09-04	2020.6748633879781	France
hCoV-19/France/PAC-IHU-1610/2020|EPI_ISL_569227|France|2020-09-04	2020.6748633879781	France
hCoV-19/France/PAC-IHU-1615/2020|EPI_ISL_569228|France|2020-09-04	2020.6748633879781	France
hCoV-19/France/PAC-IHU-1618/2020|EPI_ISL_569229|France|2020-09-09	2020.688524590164	France
hCoV-19/France/PAC-IHU-1620/2020|EPI_ISL_569230|France|2020-09-10	2020.691256830601	France
hCoV-19/France/PAC-IHU-1622/2020|EPI_ISL_569231|France|2020-09-10	2020.691256830601	France
hCoV-19/France/PAC-IHU-1623/2020|EPI_ISL_569232|France|2020-09-10	2020.691256830601	France
hCoV-19/France/PAC-IHU-1624/2020|EPI_ISL_569233|France|2020-09-10	2020.691256830601	France
hCoV-19/France/PAC-IHU-1625/2020|EPI_ISL_569234|France|2020-09-10	2020.691256830601	France
hCoV-19/France/PAC-IHU-1628/2020|EPI_ISL_569237|France|2020-09-11	2020.6939890710382	France
hCoV-19/France/PAC-IHU-1629/2020|EPI_ISL_569238|France|2020-09-11	2020.6939890710382	France
hCoV-19/France/PAC-IHU-1630/2020|EPI_ISL_569239|France|2020-09-11	2020.6939890710382	France
hCoV-19/France/PAC-IHU-1631/2020|EPI_ISL_569240|France|2020-09-11	2020.6939890710382	France
hCoV-19/France/HDF-2586/2020|EPI_ISL_418236|France|2020-03-16	2020.204918032787	France
hCoV-19/France/PAC-IHU-1632/2020|EPI_ISL_569241|France|2020-09-12	2020.6967213114754	France
hCoV-19/France/PAC-IHU-1653/2020|EPI_ISL_569242|France|2020-03-24	2020.2267759562842	France
hCoV-19/France/PAC-IHU-0012/2020|EPI_ISL_569243|France|2020-03-06	2020.1775956284152	France
hCoV-19/France/PAC-IHU-0014/2020|EPI_ISL_569244|France|2020-03-07	2020.1803278688524	France
hCoV-19/France/PAC-IHU-0016/2020|EPI_ISL_569245|France|2020-03-07	2020.1803278688524	France
hCoV-19/France/PAC-IHU-0018/2020|EPI_ISL_569247|France|2020-03-08	2020.1830601092897	France
hCoV-19/France/PAC-IHU-0020/2020|EPI_ISL_569249|France|2020-03-11	2020.191256830601	France
hCoV-19/France/PAC-IHU-0021/2020|EPI_ISL_569250|France|2020-03-10	2020.188524590164	France
hCoV-19/France/PAC-IHU-0024/2020|EPI_ISL_569252|France|2020-03-14	2020.1994535519125	France
hCoV-19/France/HDF-2595/2020|EPI_ISL_418237|France|2020-03-16	2020.204918032787	France
hCoV-19/France/PAC-IHU-0261/2020|EPI_ISL_569418|France|2020-03-31	2020.2459016393443	France
hCoV-19/France/HDF-2601/2020|EPI_ISL_418239|France|2020-03-16	2020.204918032787	France
hCoV-19/France/IDF-IRBA001/2020|EPI_ISL_506041|France|2020-04-11	2020.275956284153	France
hCoV-19/France/PAC-IHU-0306/2020|EPI_ISL_569446|France|2020-03-31	2020.2459016393443	France
hCoV-19/France/PAC-FR/2020|EPI_ISL_510527|France|2020-05-01	2020.3306010928961	France
hCoV-19/France/PAC-IHU-0320/2020|EPI_ISL_569452|France|2020-04-01	2020.2486338797814	France
hCoV-19/France/PAC-IHU-0332/2020|EPI_ISL_569459|France|2020-04-01	2020.2486338797814	France
hCoV-19/France/PAC-IHU-0345/2020|EPI_ISL_569468|France|2020-03-21	2020.2185792349726	France
hCoV-19/France/BRE-8943/2020|EPI_ISL_560611|France|2020-08-03	2020.5874316939892	France
hCoV-19/France/PAC-IHU-0382/2020|EPI_ISL_569480|France|2020-03-28	2020.2377049180327	France
hCoV-19/France/BRE-8933/2020|EPI_ISL_560601|France|2020-07-27	2020.568306010929	France
hCoV-19/France/PAC-IHU-0396/2020|EPI_ISL_569487|France|2020-03-29	2020.24043715847	France
hCoV-19/France/PAC-IHU-0412/2020|EPI_ISL_569495|France|2020-04-02	2020.2513661202186	France
hCoV-19/France/CVL-2000/2020|EPI_ISL_418222|France|2020-03-04	2020.172131147541	France
hCoV-19/France/BRE-8948/2020|EPI_ISL_560615|France|2020-08-06	2020.5956284153006	France
hCoV-19/France/PAC-IHU-0417/2020|EPI_ISL_569496|France|2020-04-02	2020.2513661202186	France
hCoV-19/France/ARA-09112-isl/2020|EPI_ISL_578177|France|2020-03-14	2020.1994535519125	France
hCoV-19/France/IDF-9150/2020|EPI_ISL_593930|France|2020-09-01	2020.6666666666667	France
hCoV-19/France/IDF-9198/2020|EPI_ISL_593931|France|2020-08-31	2020.6639344262296	France
hCoV-19/France/IDF-9199/2020|EPI_ISL_593932|France|2020-08-31	2020.6639344262296	France
hCoV-19/France/IDF-9202/2020|EPI_ISL_593933|France|2020-09-01	2020.6666666666667	France
hCoV-19/France/PAC-IHU-1014/2020|EPI_ISL_569036|France|2020-07-30	2020.5765027322404	France
hCoV-19/France/IDF-9320/2020|EPI_ISL_593935|France|2020-09-29	2020.7431693989072	France
hCoV-19/France/BRE-8935/2020|EPI_ISL_560603|France|2020-07-29	2020.5737704918033	France
hCoV-19/France/OCC-83/2020|EPI_ISL_603219|France|2020-09-30	2020.7459016393443	France
hCoV-19/France/OCC-76/2020|EPI_ISL_603216|France|2020-09-02	2020.6693989071039	France
hCoV-19/France/OCC-77/2020|EPI_ISL_603217|France|2020-09-02	2020.6693989071039	France
hCoV-19/France/OCC-84/2020|EPI_ISL_603220|France|2020-09-30	2020.7459016393443	France
hCoV-19/France/PAC-IHU-0674/2020|EPI_ISL_568926|France|2020-04-15	2020.2868852459017	France
hCoV-19/France/HDF-2234/2020|EPI_ISL_416495|France|2020-03-10	2020.188524590164	France
hCoV-19/France/HDF-2237/2020|EPI_ISL_416496|France|2020-03-10	2020.188524590164	France
hCoV-19/France/HDF-2239/2020|EPI_ISL_416497|France|2020-03-10	2020.188524590164	France
hCoV-19/France/IDF-2256/2020|EPI_ISL_416498|France|2020-03-11	2020.191256830601	France
hCoV-19/France/IDF-3230/2020|EPI_ISL_420063|France|2020-03-22	2020.22131147541	France
hCoV-19/France/BRE-8936/2020|EPI_ISL_560604|France|2020-07-29	2020.5737704918033	France
hCoV-19/France/ARA-06042/2020|EPI_ISL_417333|France|2020-03-04	2020.172131147541	France
hCoV-19/France/ARA-06923/2020|EPI_ISL_508937|France|2020-03-09	2020.1857923497269	France
hCoV-19/France/ARA-06756/2020|EPI_ISL_417338|France|2020-03-07	2020.1803278688524	France
hCoV-19/France/ARA-094100/2020|EPI_ISL_418412|France|2020-03-15	2020.2021857923498	France
hCoV-19/France/ARA-09434/2020|EPI_ISL_418414|France|2020-03-15	2020.2021857923498	France
hCoV-19/France/ARA-09451/2020|EPI_ISL_418415|France|2020-03-15	2020.2021857923498	France
hCoV-19/France/IDF-9139/2020|EPI_ISL_593906|France|2020-09-15	2020.704918032787	France
hCoV-19/France/ARA-10172/2020|EPI_ISL_418421|France|2020-03-17	2020.207650273224	France
hCoV-19/France/PAC-IHU-0672/2020|EPI_ISL_568924|France|2020-04-15	2020.2868852459017	France
hCoV-19/France/ARA-10968/2020|EPI_ISL_418431|France|2020-03-18	2020.2103825136612	France
hCoV-19/France/BRE-8938/2020|EPI_ISL_560606|France|2020-07-29	2020.5737704918033	France
hCoV-19/France/HDF-2946/2020|EPI_ISL_420049|France|2020-03-19	2020.2131147540983	France
hCoV-19/France/HDF-2948/2020|EPI_ISL_420050|France|2020-03-19	2020.2131147540983	France
hCoV-19/France/IDF-2989/2020|EPI_ISL_420051|France|2020-03-19	2020.2131147540983	France
hCoV-19/France/HDF-3036/2020|EPI_ISL_420053|France|2020-03-19	2020.2131147540983	France
hCoV-19/France/IDF-3040/2020|EPI_ISL_420054|France|2020-03-20	2020.2158469945355	France
hCoV-19/France/GES-3067/2020|EPI_ISL_420055|France|2020-03-17	2020.207650273224	France
hCoV-19/France/HDF-3138/2020|EPI_ISL_420056|France|2020-03-22	2020.22131147541	France
hCoV-19/France/HDF-3141/2020|EPI_ISL_420057|France|2020-03-22	2020.22131147541	France
hCoV-19/France/BRE-8939/2020|EPI_ISL_560607|France|2020-08-01	2020.5819672131147	France
hCoV-19/France/ARA-15296/2020|EPI_ISL_508903|France|2020-03-27	2020.2349726775956	France
hCoV-19/France/ARA-16322/2020|EPI_ISL_508908|France|2020-03-30	2020.2431693989072	France
hCoV-19/France/OCC-MP01829/2020|EPI_ISL_508909|France|2020-03-18	2020.2103825136612	France
hCoV-19/France/PAC-01926/2020|EPI_ISL_508911|France|2020-03-25	2020.2295081967213	France
hCoV-19/France/ARA-20756/2020|EPI_ISL_508912|France|2020-04-06	2020.2622950819673	France
hCoV-19/France/ARA-20829/2020|EPI_ISL_508914|France|2020-04-06	2020.2622950819673	France
hCoV-19/France/ARA-22592/2020|EPI_ISL_508918|France|2020-04-09	2020.2704918032787	France
hCoV-19/France/ARA-22647/2020|EPI_ISL_508919|France|2020-04-09	2020.2704918032787	France
hCoV-19/France/ARA-22670/2020|EPI_ISL_508921|France|2020-04-09	2020.2704918032787	France
hCoV-19/France/BRE-8942/2020|EPI_ISL_560610|France|2020-08-03	2020.5874316939892	France
hCoV-19/France/ARA-23001/2020|EPI_ISL_508923|France|2020-04-10	2020.2732240437158	France
hCoV-19/France/ARA-23076/2020|EPI_ISL_508924|France|2020-04-10	2020.2732240437158	France
hCoV-19/France/ARA-23092/2020|EPI_ISL_508925|France|2020-04-10	2020.2732240437158	France
hCoV-19/France/ARA-23121/2020|EPI_ISL_508926|France|2020-04-10	2020.2732240437158	France
hCoV-19/France/ARA-23813/2020|EPI_ISL_508928|France|2020-04-11	2020.275956284153	France
hCoV-19/France/ARA-06032/2020|EPI_ISL_508936|France|2020-03-04	2020.172131147541	France
hCoV-19/France/ARA-07169/2020|EPI_ISL_508940|France|2020-03-09	2020.1857923497269	France
hCoV-19/France/BRE-8944/2020|EPI_ISL_560612|France|2020-08-04	2020.5901639344263	France
hCoV-19/France/ARA-0731/2020|EPI_ISL_508941|France|2020-03-10	2020.188524590164	France
hCoV-19/France/ARA-07314/2020|EPI_ISL_508942|France|2020-03-10	2020.188524590164	France
hCoV-19/France/ARA-0814/2020|EPI_ISL_508947|France|2020-03-12	2020.1939890710382	France
hCoV-19/France/ARA-12287/2020|EPI_ISL_508951|France|2020-03-22	2020.22131147541	France
hCoV-19/France/ARA-13374/2020|EPI_ISL_508956|France|2020-03-24	2020.2267759562842	France
hCoV-19/France/ARA-17177/2020|EPI_ISL_508958|France|2020-03-30	2020.2431693989072	France
hCoV-19/France/BRE-8949/2020|EPI_ISL_560616|France|2020-08-07	2020.5983606557377	France
hCoV-19/France/ARA-17747/2020|EPI_ISL_508960|France|2020-03-31	2020.2459016393443	France
hCoV-19/France/ARA-1811/2020|EPI_ISL_508962|France|2020-04-01	2020.2486338797814	France
hCoV-19/France/PAC-IHU-0814/2020|EPI_ISL_568976|France|2020-05-07	2020.3469945355191	France
hCoV-19/France/PAC-IHU-0793/2020|EPI_ISL_568967|France|2020-05-01	2020.3306010928961	France
hCoV-19/France/PAC-IHU-0796/2020|EPI_ISL_568968|France|2020-05-03	2020.3360655737704	France
hCoV-19/France/HDF-2060/2020|EPI_ISL_418223|France|2020-03-05	2020.1748633879781	France
hCoV-19/France/BRE-8947/2020|EPI_ISL_560614|France|2020-08-06	2020.5956284153006	France
hCoV-19/France/PAC-IHU-0799/2020|EPI_ISL_568970|France|2020-04-30	2020.327868852459	France
hCoV-19/France/PAC-IHU-0808/2020|EPI_ISL_568972|France|2020-05-06	2020.344262295082	France
hCoV-19/France/PAC-IHU-0810/2020|EPI_ISL_568973|France|2020-05-06	2020.344262295082	France
hCoV-19/France/PAC-IHU-0702/2020|EPI_ISL_568942|France|2020-04-16	2020.2896174863388	France
hCoV-19/France/PAC-IHU-0813/2020|EPI_ISL_568975|France|2020-05-06	2020.344262295082	France
hCoV-19/France/PAC-IHU-0871/2020|EPI_ISL_568988|France|2020-03-12	2020.1939890710382	France
hCoV-19/France/PAC-IHU-0926/2020|EPI_ISL_568993|France|2020-05-28	2020.4043715846994	France
hCoV-19/France/BRE-8951/2020|EPI_ISL_560618|France|2020-08-07	2020.5983606557377	France
hCoV-19/France/PAC-IHU-0928/2020|EPI_ISL_568994|France|2020-06-05	2020.4262295081967	France
hCoV-19/France/PAC-IHU-0933/2020|EPI_ISL_568996|France|2020-06-11	2020.4426229508197	France
hCoV-19/France/PAC-IHU-0941/2020|EPI_ISL_568997|France|2020-06-25	2020.48087431694	France
hCoV-19/France/PAC-IHU-0942/2020|EPI_ISL_568998|France|2020-07-02	2020.5	France
hCoV-19/France/PAC-IHU-0944/2020|EPI_ISL_568999|France|2020-07-08	2020.516393442623	France
hCoV-19/France/PAC-IHU-0973/2020|EPI_ISL_569020|France|2020-07-22	2020.5546448087432	France
hCoV-19/France/PAC-IHU-0974/2020|EPI_ISL_569021|France|2020-07-22	2020.5546448087432	France
hCoV-19/France/PAC-IHU-0975/2020|EPI_ISL_569022|France|2020-07-22	2020.5546448087432	France
hCoV-19/France/PAC-IHU-0976/2020|EPI_ISL_569023|France|2020-07-23	2020.5573770491803	France
hCoV-19/France/PAC-IHU-1527/2020|EPI_ISL_569190|France|2020-08-13	2020.6147540983607	France
hCoV-19/France/GES-8766/2020|EPI_ISL_560619|France|2020-03-04	2020.172131147541	France
hCoV-19/France/PAC-IHU-0978/2020|EPI_ISL_569025|France|2020-07-24	2020.5601092896175	France
hCoV-19/France/PAC-IHU-0979/2020|EPI_ISL_569026|France|2020-07-24	2020.5601092896175	France
hCoV-19/France/PAC-IHU-1523/2020|EPI_ISL_569187|France|2020-08-12	2020.6120218579235	France
hCoV-19/France/PAC-IHU-0984/2020|EPI_ISL_569030|France|2020-08-09	2020.603825136612	France
hCoV-19/France/PAC-IHU-0985/2020|EPI_ISL_569031|France|2020-08-07	2020.5983606557377	France
hCoV-19/France/PAC-IHU-0986/2020|EPI_ISL_569032|France|2020-08-09	2020.603825136612	France
hCoV-19/France/PAC-IHU-1011/2020|EPI_ISL_569033|France|2020-07-29	2020.5737704918033	France
hCoV-19/France/PAC-IHU-1013/2020|EPI_ISL_569035|France|2020-07-30	2020.5765027322404	France
hCoV-19/France/PAC-IHU-1015/2020|EPI_ISL_569037|France|2020-07-30	2020.5765027322404	France
hCoV-19/France/PAC-IHU-1018/2020|EPI_ISL_569038|France|2020-07-30	2020.5765027322404	France
hCoV-19/France/GES-8771/2020|EPI_ISL_560621|France|2020-03-10	2020.188524590164	France
hCoV-19/France/PAC-IHU-1024/2020|EPI_ISL_569039|France|2020-07-30	2020.5765027322404	France
hCoV-19/France/PAC-IHU-1124/2020|EPI_ISL_569052|France|2020-08-06	2020.5956284153006	France
hCoV-19/France/PAC-IHU-1126/2020|EPI_ISL_569053|France|2020-08-07	2020.5983606557377	France
hCoV-19/France/PAC-IHU-1128/2020|EPI_ISL_569054|France|2020-08-07	2020.5983606557377	France
hCoV-19/France/PAC-IHU-1131/2020|EPI_ISL_569055|France|2020-08-07	2020.5983606557377	France
hCoV-19/France/PAC-IHU-1134/2020|EPI_ISL_569056|France|2020-08-07	2020.5983606557377	France
hCoV-19/France/PAC-IHU-1135/2020|EPI_ISL_569057|France|2020-08-07	2020.5983606557377	France
hCoV-19/France/PAC-IHU-1138/2020|EPI_ISL_569058|France|2020-08-07	2020.5983606557377	France
hCoV-19/France/PAC-IHU-1143/2020|EPI_ISL_569059|France|2020-08-07	2020.5983606557377	France
hCoV-19/France/GES-8777/2020|EPI_ISL_560623|France|2020-03-17	2020.207650273224	France
hCoV-19/France/PAC-IHU-0047/2020|EPI_ISL_569268|France|2020-03-18	2020.2103825136612	France
hCoV-19/France/GES-8783/2020|EPI_ISL_560625|France|2020-03-22	2020.22131147541	France
hCoV-19/France/PAC-IHU-0076/2020|EPI_ISL_569293|France|2020-03-20	2020.2158469945355	France
